Trial,Replicate,IndividualID,FoodDate,Sex,PupationDate,PupalMass,PupationAge,EmergenceDate,EmergenceAge,Ultrasound,Pupated,Emerged
Bat Call,1,34,10/31/17,F,11/12/17,0.3665,12,11/25/17,25,Y,Y,Y
Bat Call,1,36,10/31/17,F,11/15/17,0.4057,15,11/26/17,26,Y,Y,Y
Bat Call,1,38,10/31/17,F,11/15/17,0.3762,15,11/25/17,25,Y,Y,Y
Bat Call,1,41,10/31/17,F,11/13/17,0.3574,13,11/25/17,25,Y,Y,Y
Bat Call,1,42,10/31/17,F,11/14/17,0.3811,14,11/26/17,26,Y,Y,Y
Bat Call,1,43,10/31/17,F,11/12/17,0.3712,12,11/24/17,24,Y,Y,Y
Bat Call,1,44,10/31/17,F,11/12/17,0.3435,12,11/24/17,24,Y,Y,Y
Bat Call,1,45,10/31/17,F,11/12/17,0.35,12,11/24/17,24,Y,Y,Y
Bat Call,1,47,10/31/17,F,11/12/17,0.3394,12,11/24/17,24,Y,Y,Y
Bat Call,1,50,10/31/17,F,11/14/17,0.3825,14,11/26/17,26,Y,Y,Y
Bat Call,1,53,10/31/17,F,11/12/17,0.3207,12,11/25/17,25,Y,Y,Y
Bat Call,1,54,10/31/17,F,11/12/17,0.4056,12,11/24/17,24,Y,Y,Y
Bat Call,1,56,10/31/17,F,11/11/17,0.394,11,11/24/17,24,Y,Y,Y
Bat Call,1,60,10/31/17,F,11/12/17,0.4059,12,11/24/17,24,Y,Y,Y
Bat Call,1,62,10/31/17,F,11/13/17,0.3517,13,11/25/17,25,Y,Y,Y
Bat Call,1,2,10/31/17,M,11/12/17,0.3526,12,11/26/17,26,Y,Y,Y
Bat Call,1,4,10/31/17,M,11/14/17,0.4166,14,11/26/17,26,Y,Y,Y
Bat Call,1,5,10/31/17,M,11/12/17,0.3902,12,11/24/17,24,Y,Y,Y
Bat Call,1,6,10/31/17,M,11/15/17,0.414,15,11/26/17,26,Y,Y,Y
Bat Call,1,7,10/31/17,M,11/12/17,0.3815,12,11/25/17,25,Y,Y,Y
Bat Call,1,9,10/31/17,M,11/13/17,0.3556,13,11/25/17,25,Y,Y,Y
Bat Call,1,10,10/31/17,M,11/14/17,0.429,14,11/26/17,26,Y,Y,Y
Bat Call,1,14,10/31/17,M,11/12/17,0.3508,12,11/24/17,24,Y,Y,Y
Bat Call,1,16,10/31/17,M,11/11/17,0.3431,11,11/25/17,25,Y,Y,Y
Bat Call,1,21,10/31/17,M,11/11/17,0.3529,11,11/25/17,25,Y,Y,Y
Bat Call,1,22,10/31/17,M,11/11/17,0.3598,11,11/24/17,24,Y,Y,Y
Bat Call,1,23,10/31/17,M,11/12/17,0.362,12,11/25/17,25,Y,Y,Y
Bat Call,1,24,10/31/17,M,11/12/17,0.3496,12,11/26/17,26,Y,Y,Y
Bat Call,1,25,10/31/17,M,11/13/17,0.3143,13,11/24/17,24,Y,Y,Y
Bat Call,1,29,10/31/17,M,11/14/17,0.2817,14,11/26/17,26,Y,Y,Y
Bat Call,1,32,10/31/17,M,11/13/17,0.3704,13,11/25/17,25,Y,Y,Y
Bat Call,1,33,10/31/17,M,11/13/17,0.4018,13,11/24/17,24,Y,Y,Y
Bat Call,1,35,10/31/17,M,11/12/17,0.4146,12,11/24/17,24,Y,Y,Y
Bat Call,1,39,10/31/17,M,11/13/17,0.3421,13,11/26/17,26,Y,Y,Y
Bat Call,1,40,10/31/17,M,11/12/17,0.3749,12,11/25/17,25,Y,Y,Y
Bat Call,1,46,10/31/17,M,11/12/17,0.4167,12,11/26/17,26,Y,Y,Y
Bat Call,1,48,10/31/17,M,11/12/17,0.3526,12,11/25/17,25,Y,Y,Y
Bat Call,1,49,10/31/17,M,11/13/17,0.3379,13,11/26/17,26,Y,Y,Y
Bat Call,1,51,10/31/17,M,11/12/17,0.3959,12,11/24/17,24,Y,Y,Y
Bat Call,1,52,10/31/17,M,11/13/17,0.3681,13,11/25/17,25,Y,Y,Y
Bat Call,1,55,10/31/17,M,11/14/17,0.4396,14,11/26/17,26,Y,Y,Y
Bat Call,1,58,10/31/17,M,11/13/17,0.3818,13,11/25/17,25,Y,Y,Y
Bat Call,1,59,10/31/17,M,11/12/17,0.3958,12,11/24/17,24,Y,Y,Y
Bat Call,1,63,10/31/17,M,11/12/17,0.3946,12,11/24/17,24,Y,Y,Y
Bat Call,1,64,10/31/17,M,11/12/17,0.3886,12,11/25/17,25,Y,Y,Y
Bat Call,2,6,11/13/17,F,11/24/17,0.4178,11,12/7/17,24,Y,Y,Y
Bat Call,2,7,11/13/17,F,11/24/17,0.3832,11,12/5/17,22,Y,Y,Y
Bat Call,2,10,11/13/17,F,11/25/17,0.4014,12,12/7/17,24,Y,Y,Y
Bat Call,2,11,11/13/17,F,11/25/17,0.3776,12,12/6/17,23,Y,Y,Y
Bat Call,2,14,11/13/17,F,11/24/17,0.3414,11,12/6/17,23,Y,Y,Y
Bat Call,2,17,11/15/17,F,11/27/17,0.348,12,12/8/17,23,Y,Y,Y
Bat Call,2,18,11/15/17,F,11/28/17,0.3714,13,12/8/17,23,Y,Y,Y
Bat Call,2,19,11/15/17,F,11/27/17,0.4033,12,12/8/17,23,Y,Y,Y
Bat Call,2,21,11/15/17,F,11/27/17,0.4133,12,12/9/17,24,Y,Y,Y
Bat Call,2,28,11/15/17,F,11/25/17,0.3882,10,12/7/17,22,Y,Y,Y
Bat Call,2,30,11/15/17,F,11/29/17,0.4223,14,12/9/17,24,Y,Y,Y
Bat Call,2,32,11/15/17,F,11/25/17,0.3682,10,12/7/17,22,Y,Y,Y
Bat Call,2,33,11/15/17,F,11/28/17,0.4162,13,12/8/17,23,Y,Y,Y
Bat Call,2,37,11/15/17,F,11/29/17,0.3692,14,12/9/17,24,Y,Y,Y
Bat Call,2,41,11/15/17,F,11/26/17,0.4035,11,12/7/17,22,Y,Y,Y
Bat Call,2,43,11/15/17,F,11/28/17,0.3433,13,12/9/17,24,Y,Y,Y
Bat Call,2,44,11/15/17,F,11/27/17,0.3754,12,12/8/17,23,Y,Y,Y
Bat Call,2,46,11/15/17,F,11/27/17,0.397,12,12/8/17,23,Y,Y,Y
Bat Call,2,47,11/15/17,F,11/26/17,0.4606,11,12/7/17,22,Y,Y,Y
Bat Call,2,48,11/15/17,F,11/27/17,0.3851,12,12/8/17,23,Y,Y,Y
Bat Call,2,49,11/15/17,F,11/25/17,0.4074,10,12/7/17,22,Y,Y,Y
Bat Call,2,52,11/15/17,F,11/27/17,0.3868,12,12/8/17,23,Y,Y,Y
Bat Call,2,53,11/15/17,F,11/28/17,0.4037,13,12/9/17,24,Y,Y,Y
Bat Call,2,56,11/15/17,F,11/29/17,0.4487,14,12/10/17,25,Y,Y,Y
Bat Call,2,57,11/15/17,F,11/26/17,0.3671,11,12/8/17,23,Y,Y,Y
Bat Call,2,59,11/15/17,F,11/28/17,0.3176,13,12/8/17,23,Y,Y,Y
Bat Call,2,61,11/15/17,F,11/28/17,0.3534,13,12/8/17,23,Y,Y,Y
Bat Call,2,62,11/15/17,F,11/26/17,0.4178,11,12/8/17,23,Y,Y,Y
Bat Call,2,64,11/15/17,F,11/28/17,0.3686,13,12/8/17,23,Y,Y,Y
Bat Call,2,68,11/15/17,F,11/27/17,0.4055,12,12/8/17,23,Y,Y,Y
Bat Call,2,69,11/15/17,F,11/28/17,0.3891,13,12/7/17,22,Y,Y,Y
Bat Call,2,71,11/15/17,F,11/28/17,0.3535,13,12/8/17,23,Y,Y,Y
Bat Call,2,73,11/15/17,F,11/25/17,0.4053,10,12/6/17,21,Y,Y,Y
Bat Call,2,1,11/13/17,M,11/24/17,0.4294,11,12/8/17,25,Y,Y,Y
Bat Call,2,2,11/13/17,M,11/28/17,0.2841,15,12/10/17,27,Y,Y,Y
Bat Call,2,3,11/13/17,M,11/25/17,0.3825,12,12/7/17,24,Y,Y,Y
Bat Call,2,4,11/13/17,M,11/26/17,0.3755,13,12/7/17,24,Y,Y,Y
Bat Call,2,5,11/13/17,M,11/27/17,0.3387,14,12/9/17,26,Y,Y,Y
Bat Call,2,9,11/13/17,M,11/25/17,0.347,12,12/6/17,23,Y,Y,Y
Bat Call,2,12,11/13/17,M,11/25/17,0.3649,12,12/7/17,24,Y,Y,Y
Bat Call,2,15,11/15/17,M,11/27/17,0.3689,12,12/8/17,23,Y,Y,Y
Bat Call,2,16,11/15/17,M,11/28/17,0.4044,13,12/11/17,26,Y,Y,Y
Bat Call,2,20,11/15/17,M,11/27/17,0.3524,12,12/9/17,24,Y,Y,Y
Bat Call,2,22,11/15/17,M,11/28/17,0.3661,13,12/9/17,24,Y,Y,Y
Bat Call,2,23,11/15/17,M,11/29/17,0.4057,14,12/11/17,26,Y,Y,Y
Bat Call,2,24,11/15/17,M,11/27/17,0.3948,12,12/9/17,24,Y,Y,Y
Bat Call,2,25,11/15/17,M,11/28/17,0.4083,13,12/11/17,26,Y,Y,Y
Bat Call,2,26,11/15/17,M,11/28/17,0.3811,13,12/9/17,24,Y,Y,Y
Bat Call,2,27,11/15/17,M,11/28/17,0.4509,13,12/12/17,27,Y,Y,Y
Bat Call,2,29,11/15/17,M,11/27/17,0.3811,12,12/9/17,24,Y,Y,Y
Bat Call,2,31,11/15/17,M,11/29/17,0.4099,14,12/11/17,26,Y,Y,Y
Bat Call,2,34,11/15/17,M,11/26/17,0.3868,11,12/9/17,24,Y,Y,Y
Bat Call,2,35,11/15/17,M,11/27/17,0.3888,12,12/9/17,24,Y,Y,Y
Bat Call,2,36,11/15/17,M,11/26/17,0.3852,11,12/8/17,23,Y,Y,Y
Bat Call,2,38,11/15/17,M,11/28/17,0.3635,13,12/9/17,24,Y,Y,Y
Bat Call,2,39,11/15/17,M,11/29/17,0.3971,14,12/11/17,26,Y,Y,Y
Bat Call,2,40,11/15/17,M,11/27/17,0.3585,12,12/8/17,23,Y,Y,Y
Bat Call,2,42,11/15/17,M,11/26/17,0.3785,11,12/8/17,23,Y,Y,Y
Bat Call,2,45,11/15/17,M,11/27/17,0.3302,12,12/8/17,23,Y,Y,Y
Bat Call,2,50,11/15/17,M,11/28/17,0.4202,13,12/9/17,24,Y,Y,Y
Bat Call,2,51,11/15/17,M,11/28/17,0.3572,13,12/9/17,24,Y,Y,Y
Bat Call,2,54,11/15/17,M,11/27/17,0.3894,12,12/9/17,24,Y,Y,Y
Bat Call,2,55,11/15/17,M,11/26/17,0.3946,11,12/9/17,24,Y,Y,Y
Bat Call,2,58,11/15/17,M,11/27/17,0.359,12,12/8/17,23,Y,Y,Y
Bat Call,2,60,11/15/17,M,11/26/17,0.4216,11,12/8/17,23,Y,Y,Y
Bat Call,2,63,11/15/17,M,11/26/17,0.3744,11,12/8/17,23,Y,Y,Y
Bat Call,2,65,11/15/17,M,11/26/17,0.4022,11,12/8/17,23,Y,Y,Y
Bat Call,2,66,11/15/17,M,11/28/17,0.3411,13,12/9/17,24,Y,Y,Y
Bat Call,2,67,11/15/17,M,11/27/17,0.3856,12,12/9/17,24,Y,Y,Y
Bat Call,2,70,11/15/17,M,11/28/17,0.3887,13,12/11/17,26,Y,Y,Y
Bat Call,2,72,11/15/17,M,11/25/17,0.3775,10,12/8/17,23,Y,Y,Y
Bat Call,2,74,11/15/17,M,11/29/17,0.3627,14,12/11/17,26,Y,Y,Y
Bat Call,2,75,11/15/17,M,11/28/17,0.3918,13,12/9/17,24,Y,Y,Y
Bat Call,2,76,11/15/17,M,11/28/17,0.386,13,12/9/17,24,Y,Y,Y
Bat Call,2,77,11/15/17,M,11/27/17,0.3847,12,12/9/17,24,Y,Y,Y
Bat Call,2,78,11/15/17,M,11/27/17,0.3696,12,12/8/17,23,Y,Y,Y
Bat Call,4,6,11/27/17,F,12/12/17,0.4019,15,NA,NA,Y,Y,Y
Bat Call,4,7,11/27/17,F,12/10/17,0.3276,13,NA,NA,Y,Y,Y
Bat Call,4,9,11/27/17,F,12/12/17,0.3603,15,NA,NA,Y,Y,Y
Bat Call,4,10,11/27/17,F,12/10/17,0.3051,13,NA,NA,Y,Y,Y
Bat Call,4,11,11/27/17,F,12/12/17,0.4264,15,NA,NA,Y,Y,Y
Bat Call,4,12,11/27/17,F,12/10/17,0.3488,13,NA,NA,Y,Y,Y
Bat Call,4,13,11/27/17,F,12/12/17,0.3943,15,NA,NA,Y,Y,Y
Bat Call,4,15,11/27/17,F,12/12/17,0.3915,15,NA,NA,Y,Y,Y
Bat Call,4,16,11/27/17,F,12/10/17,0.3797,13,NA,NA,Y,Y,Y
Bat Call,4,17,11/27/17,F,12/10/17,0.3496,13,NA,NA,Y,Y,Y
Bat Call,4,18,11/27/17,F,12/12/17,0.3645,15,NA,NA,Y,Y,Y
Bat Call,4,20,11/27/17,F,12/12/17,0.447,15,NA,NA,Y,Y,Y
Bat Call,4,1,11/27/17,M,12/10/17,0.3508,13,NA,NA,Y,Y,Y
Bat Call,4,2,11/27/17,M,12/10/17,0.3565,13,NA,NA,Y,Y,Y
Bat Call,4,3,11/27/17,M,12/12/17,0.3968,15,NA,NA,Y,Y,Y
Bat Call,4,4,11/27/17,M,12/12/17,0.4327,15,NA,NA,Y,Y,Y
Bat Call,4,5,11/27/17,M,12/12/17,0.3987,15,NA,NA,Y,Y,Y
Bat Call,4,8,11/27/17,M,12/10/17,0.3346,13,NA,NA,Y,Y,Y
Bat Call,4,14,11/27/17,M,12/10/17,0.3691,13,NA,NA,Y,Y,Y
Bat Call,4,19,11/27/17,M,12/10/17,0.3282,13,NA,NA,Y,Y,Y
Bat Call,4,21,11/27/17,M,12/12/17,0.4201,15,NA,NA,Y,Y,Y
Bat Call,4,22,11/27/17,M,12/10/17,0.3515,13,NA,NA,Y,Y,Y
Bat Call,4,23,11/27/17,M,12/13/17,0.33,16,NA,NA,Y,Y,Y
Bat Call,10,61,3/26/18,M,4/9/18,0.3286,NA,NA,NA,Y,Y,Y
Bat Call,10,1,3/26/18,F,4/9/18,0.3435,NA,NA,NA,Y,Y,Y
Bat Call,10,3,3/26/18,F,4/10/18,0.3508,NA,NA,NA,Y,Y,Y
Bat Call,10,6,3/26/18,F,4/9/18,0.3231,NA,NA,NA,Y,Y,Y
Bat Call,10,11,3/26/18,F,4/9/18,0.3346,NA,NA,NA,Y,Y,Y
Bat Call,10,18,3/26/18,F,4/10/18,0.3252,NA,NA,NA,Y,Y,Y
Bat Call,10,20,3/26/18,F,4/9/18,0.3628,NA,NA,NA,Y,Y,Y
Bat Call,10,21,3/26/18,F,4/10/18,0.3024,NA,NA,NA,Y,Y,Y
Bat Call,10,23,3/26/18,F,4/10/18,0.3177,NA,NA,NA,Y,Y,Y
Bat Call,10,26,3/26/18,F,4/10/18,0.3442,NA,NA,NA,Y,Y,Y
Bat Call,10,28,3/26/18,F,4/10/18,0.354,NA,NA,NA,Y,Y,Y
Bat Call,10,29,3/26/18,F,4/8/18,0.3337,NA,NA,NA,Y,Y,Y
Bat Call,10,32,3/26/18,F,4/8/18,0.3253,NA,NA,NA,Y,Y,Y
Bat Call,10,33,3/26/18,F,4/9/18,0.3075,NA,NA,NA,Y,Y,Y
Bat Call,10,38,3/26/18,F,4/10/18,0.3696,NA,NA,NA,Y,Y,Y
Bat Call,10,40,3/26/18,F,4/9/18,0.3335,NA,NA,NA,Y,Y,Y
Bat Call,10,41,3/26/18,F,4/8/18,0.3129,NA,NA,NA,Y,Y,Y
Bat Call,10,46,3/26/18,F,4/8/18,0.4037,NA,NA,NA,Y,Y,Y
Bat Call,10,50,3/26/18,F,4/8/18,0.3651,NA,NA,NA,Y,Y,Y
Bat Call,10,51,3/26/18,F,4/9/18,0.394,NA,NA,NA,Y,Y,Y
Bat Call,10,53,3/26/18,F,4/8/18,0.3714,NA,NA,NA,Y,Y,Y
Bat Call,10,54,3/26/18,F,4/10/18,0.3522,NA,NA,NA,Y,Y,Y
Bat Call,10,55,3/26/18,F,4/9/18,0.3427,NA,NA,NA,Y,Y,Y
Bat Call,10,56,3/26/18,F,4/8/18,0.4033,NA,NA,NA,Y,Y,Y
Bat Call,10,57,3/26/18,F,4/9/18,0.4093,NA,NA,NA,Y,Y,Y
Bat Call,10,59,3/26/18,F,4/8/18,0.3301,NA,NA,NA,Y,Y,Y
Bat Call,10,2,3/26/18,M,4/8/18,0.3373,NA,NA,NA,Y,Y,Y
Bat Call,10,4,3/26/18,M,4/9/18,0.3662,NA,NA,NA,Y,Y,Y
Bat Call,10,5,3/26/18,M,4/9/18,0.345,NA,NA,NA,Y,Y,Y
Bat Call,10,7,3/26/18,M,4/8/18,0.3374,NA,NA,NA,Y,Y,Y
Bat Call,10,8,3/26/18,M,4/8/18,0.3324,NA,NA,NA,Y,Y,Y
Bat Call,10,9,3/26/18,M,4/8/18,0.3762,NA,NA,NA,Y,Y,Y
Bat Call,10,10,3/26/18,M,4/9/18,0.3261,NA,NA,NA,Y,Y,Y
Bat Call,10,12,3/26/18,M,4/8/18,0.389,NA,NA,NA,Y,Y,Y
Bat Call,10,13,3/26/18,M,4/8/18,0.336,NA,NA,NA,Y,Y,Y
Bat Call,10,14,3/26/18,M,4/8/18,0.3957,NA,NA,NA,Y,Y,Y
Bat Call,10,15,3/26/18,M,4/9/18,0.3487,NA,NA,NA,Y,Y,Y
Bat Call,10,16,3/26/18,M,4/9/18,0.4133,NA,NA,NA,Y,Y,Y
Bat Call,10,17,3/26/18,M,4/9/18,0.361,NA,NA,NA,Y,Y,Y
Bat Call,10,19,3/26/18,M,4/18/18,0.3523,NA,NA,NA,Y,Y,Y
Bat Call,10,22,3/26/18,M,4/9/18,0.3293,NA,NA,NA,Y,Y,Y
Bat Call,10,24,3/26/18,M,4/9/18,0.3274,NA,NA,NA,Y,Y,Y
Bat Call,10,25,3/26/18,M,4/9/18,0.3486,NA,NA,NA,Y,Y,Y
Bat Call,10,27,3/26/18,M,4/8/18,0.3715,NA,NA,NA,Y,Y,Y
Bat Call,10,30,3/26/18,M,4/8/18,0.3365,NA,NA,NA,Y,Y,Y
Bat Call,10,31,3/26/18,M,4/8/18,0.3833,NA,NA,NA,Y,Y,Y
Bat Call,10,34,3/26/18,M,4/8/18,0.3214,NA,NA,NA,Y,Y,Y
Bat Call,10,35,3/26/18,M,4/8/18,0.3356,NA,NA,NA,Y,Y,Y
Bat Call,10,36,3/26/18,M,4/10/18,0.329,NA,NA,NA,Y,Y,Y
Bat Call,10,37,3/26/18,M,4/10/18,0.3388,NA,NA,NA,Y,Y,Y
Bat Call,10,39,3/26/18,M,4/9/18,0.3094,NA,NA,NA,Y,Y,Y
Bat Call,10,42,3/26/18,M,4/9/18,0.3955,NA,NA,NA,Y,Y,Y
Bat Call,10,43,3/26/18,M,4/8/18,0.3785,NA,NA,NA,Y,Y,Y
Bat Call,10,44,3/26/18,M,4/8/18,0.3738,NA,NA,NA,Y,Y,Y
Bat Call,10,45,3/26/18,M,4/9/18,0.3517,NA,NA,NA,Y,Y,Y
Bat Call,10,47,3/26/18,M,4/9/18,0.3498,NA,NA,NA,Y,Y,Y
Bat Call,10,48,3/26/18,M,4/8/18,0.3241,NA,NA,NA,Y,Y,Y
Bat Call,10,49,3/26/18,M,4/8/18,0.3868,NA,NA,NA,Y,Y,Y
Bat Call,10,52,3/26/18,M,4/8/18,0.3011,NA,NA,NA,Y,Y,Y
Bat Call,10,58,3/26/18,M,4/8/18,0.4005,NA,NA,NA,Y,Y,Y
Bat Call,10,60,3/26/18,M,4/8/18,0.2927,NA,NA,NA,Y,Y,Y
Bat Call,10,62,3/26/18,M,4/9/18,0.3289,NA,NA,NA,Y,Y,Y
Bat Call,10,63,3/26/18,M,4/9/18,0.319,NA,NA,NA,Y,Y,Y
Bat Call,10,64,3/26/18,M,4/8/18,0.3412,NA,NA,NA,Y,Y,Y
Bat Call,11,11,4/11/18,F,4/23/18,NA,12,5/1/18,20,Y,Y,Y
Bat Call,11,16,4/11/18,F,4/22/18,NA,11,5/2/18,21,Y,Y,Y
Bat Call,11,17,4/11/18,F,4/22/18,NA,11,5/1/18,20,Y,Y,Y
Bat Call,11,18,4/11/18,F,4/22/18,NA,11,5/2/18,21,Y,Y,Y
Bat Call,11,19,4/11/18,F,4/22/18,NA,11,5/1/18,20,Y,Y,Y
Bat Call,11,20,4/11/18,F,4/23/18,NA,12,5/1/18,20,Y,Y,Y
Bat Call,11,25,4/11/18,F,4/22/18,NA,11,5/1/18,20,Y,Y,Y
Bat Call,11,28,4/11/18,F,4/21/18,NA,10,5/1/18,20,Y,Y,Y
Bat Call,11,30,4/11/18,F,4/22/18,NA,11,5/1/18,20,Y,Y,Y
Bat Call,11,34,4/11/18,F,4/22/18,NA,11,5/2/18,21,Y,Y,Y
Bat Call,11,35,4/11/18,F,4/23/18,NA,12,5/1/18,20,Y,Y,Y
Bat Call,11,38,4/11/18,F,4/23/18,NA,12,5/2/18,21,Y,Y,Y
Bat Call,11,42,4/11/18,F,4/23/18,NA,12,5/2/18,21,Y,Y,Y
Bat Call,11,44,4/11/18,F,4/23/18,NA,12,5/2/18,21,Y,Y,Y
Bat Call,11,46,4/11/18,F,4/23/18,NA,12,5/2/18,21,Y,Y,Y
Bat Call,11,48,4/11/18,F,4/22/18,NA,11,5/1/18,20,Y,Y,Y
Bat Call,11,3,4/11/18,M,4/21/18,NA,10,5/4/18,23,Y,Y,Y
Bat Call,11,5,4/11/18,M,4/22/18,NA,11,5/6/18,25,Y,Y,Y
Bat Call,11,8,4/11/18,M,4/25/18,NA,14,5/6/18,25,Y,Y,Y
Bat Call,11,9,4/11/18,M,4/21/18,NA,10,5/1/18,20,Y,Y,Y
Bat Call,11,10,4/11/18,M,4/22/18,NA,11,5/1/18,20,Y,Y,Y
Bat Call,11,21,4/11/18,M,4/22/18,NA,11,5/3/18,22,Y,Y,Y
Bat Call,11,22,4/11/18,M,4/23/18,NA,12,5/3/18,22,Y,Y,Y
Bat Call,11,23,4/11/18,M,4/22/18,NA,11,5/2/18,21,Y,Y,Y
Bat Call,11,24,4/11/18,M,5/2/18,NA,21,5/2/18,21,Y,Y,Y
Bat Call,11,26,4/11/18,M,4/22/18,NA,11,5/1/18,20,Y,Y,Y
Bat Call,11,27,4/11/18,M,4/23/18,NA,12,5/4/18,23,Y,Y,Y
Bat Call,11,32,4/11/18,M,4/22/18,NA,11,5/2/18,21,Y,Y,Y
Bat Call,11,33,4/11/18,M,4/22/18,NA,11,5/3/18,22,Y,Y,Y
Bat Call,11,37,4/11/18,M,4/22/18,NA,11,5/1/18,20,Y,Y,Y
Bat Call,11,39,4/11/18,M,4/23/18,NA,12,5/4/18,23,Y,Y,Y
Bat Call,11,40,4/11/18,M,4/25/18,NA,14,5/8/18,27,Y,Y,Y
Bat Call,11,41,4/11/18,M,4/21/18,NA,10,5/2/18,21,Y,Y,Y
Bat Call,11,47,4/11/18,M,4/21/18,NA,10,5/2/18,21,Y,Y,Y
Bat Call,30,1,5/15/18,F,5/28/18,NA,13,6/3/18,19,Y,Y,Y
Bat Call,30,2,5/15/18,DEAD,DEAD,NA,NA,DEAD,DEAD,Y,Y,N
Bat Call,30,3,5/15/18,F,5/28/18,NA,13,6/5/18,21,Y,Y,Y
Bat Call,30,4,5/15/18,M,5/27/18,NA,12,NA,NA,Y,Y,Y
Bat Call,30,5,5/15/18,M,5/27/18,NA,12,6/3/18,19,Y,Y,Y
Bat Call,30,6,5/15/18,DEAD,DEAD,NA,NA,DEAD,DEAD,Y,Y,N
Bat Call,30,7,5/15/18,F,5/27/18,NA,12,6/2/18,18,Y,Y,Y
Bat Call,30,8,5/15/18,DEAD,DEAD,NA,NA,DEAD,DEAD,Y,Y,N
Bat Call,30,9,5/15/18,DEAD,DEAD,NA,NA,DEAD,DEAD,Y,Y,N
Bat Call,30,10,5/15/18,F,5/27/18,NA,12,6/4/18,20,Y,Y,Y
Bat Call,30,11,5/15/18,F,5/28/18,NA,13,6/5/18,21,Y,Y,Y
Bat Call,30,12,5/15/18,DEAD,DEAD,NA,NA,DEAD,DEAD,Y,Y,N
Bat Call,30,13,5/15/18,F,5/29/18,NA,14,6/3/18,19,Y,Y,Y
Bat Call,30,14,5/15/18,DEAD,DEAD,NA,NA,DEAD,DEAD,Y,Y,N
Bat Call,30,15,5/15/18,F,5/28/18,NA,13,6/3/18,19,Y,Y,Y
Bat Call,30,16,5/15/18,F,5/29/18,NA,14,6/3/18,19,Y,Y,Y
Broadband,26,1,5/15/18,F,5/29/18,NA,14,6/4/18,20,Y,Y,Y
Broadband,26,2,5/15/18,NA,5/28/18,NA,13,6/5/18,21,Y,Y,Y
Broadband,26,3,5/15/18,M,5/28/18,NA,13,6/5/18,21,Y,Y,Y
Broadband,26,4,5/15/18,F,5/27/18,NA,12,6/5/18,21,Y,Y,Y
Broadband,26,5,5/15/18,M,5/27/18,NA,12,NA,NA,Y,Y,Y
Broadband,26,6,5/15/18,F,5/28/18,NA,13,NA,NA,Y,Y,Y
Broadband,26,7,5/15/18,M,5/26/18,NA,11,6/5/18,21,Y,Y,Y
Broadband,26,8,5/15/18,M,5/27/18,NA,12,6/5/18,21,Y,Y,Y
Broadband,26,9,5/15/18,F,5/28/18,NA,13,6/5/18,21,Y,Y,Y
Broadband,26,10,5/15/18,M,5/27/18,NA,12,6/5/18,21,Y,Y,Y
Broadband,26,11,5/15/18,F,5/27/18,NA,12,6/3/18,19,Y,Y,Y
Broadband,26,12,5/15/18,M,5/27/18,NA,12,6/5/18,21,Y,Y,Y
Broadband,26,13,5/15/18,F,5/28/18,NA,13,6/4/18,20,Y,Y,Y
Broadband,26,14,5/15/18,F,5/29/18,NA,14,6/3/18,19,Y,Y,Y
Broadband,26,15,5/15/18,NA,5/28/18,NA,13,6/5/18,21,Y,Y,Y
Broadband,26,16,5/15/18,F,5/27/18,NA,12,6/3/18,19,Y,Y,Y
Broadband,55,1,7/19/18,M,< 7/30/2018,0.352,NA,NA,NA,Y,Y,Y
Broadband,55,2,7/19/18,M,< 7/30/2018,0.3274,NA,NA,NA,Y,Y,Y
Broadband,55,3,7/19/18,F,< 7/30/2018,0.3465,NA,NA,NA,Y,Y,Y
Broadband,55,4,7/19/18,F,< 7/30/2018,0.3224,NA,NA,NA,Y,Y,Y
Broadband,55,5,7/19/18,F,< 7/30/2018,0.3605,NA,NA,NA,Y,Y,Y
Broadband,55,6,7/19/18,M,< 7/30/2018,0.3312,NA,NA,NA,Y,Y,Y
Broadband,55,7,7/19/18,M,< 7/30/2018,0.3427,NA,NA,NA,Y,Y,Y
Broadband,55,8,7/19/18,F,7/31/18,0.4023,12,NA,NA,Y,Y,Y
Broadband,55,9,7/19/18,M,7/30/18,0.3657,11,NA,NA,Y,Y,Y
Broadband,55,10,7/19/18,M,7/31/18,0.4108,12,NA,NA,Y,Y,Y
Broadband,55,11,7/19/18,M,7/30/18,0.3395,11,NA,NA,Y,Y,Y
Broadband,55,12,7/19/18,M,7/31/18,0.372,12,NA,NA,Y,Y,Y
Broadband,55,13,7/19/18,F,< 7/30/2018,0.3707,NA,NA,NA,Y,Y,Y
Broadband,55,14,7/19/18,F,< 7/30/2018,0.3383,NA,NA,NA,Y,Y,Y
Broadband,55,15,7/19/18,M,7/30/18,0.3569,11,NA,NA,Y,Y,Y
Broadband,55,16,7/19/18,F,< 7/30/2018,0.3797,NA,NA,NA,Y,Y,Y
Broadband,55,17,7/19/18,F,7/31/18,0.3992,12,NA,NA,Y,Y,Y
Broadband,55,18,7/19/18,M,7/30/18,0.3347,11,NA,NA,Y,Y,Y
Broadband,55,19,7/19/18,F,< 7/30/2018,0.3338,NA,NA,NA,Y,Y,Y
Broadband,55,20,7/19/18,F,< 7/30/2018,0.3345,NA,NA,NA,Y,Y,Y
Broadband,55,21,7/19/18,F,7/30/18,0.3762,11,NA,NA,Y,Y,Y
